VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
8.383884e-01 3.076488e+00 9.954778e-01 7.753845e-01 1.003629e+00 9.938413e-01 1.072761e+00 3 0 3.211181e-02 4.678081e-01 8.866831e-02 -1.790298e-02 -3.791398e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.088388e+00 3.094306e+00 9.966009e-01 7.940262e-01 1.025439e+00 9.951878e-01 1.096876e+00 3 0 4.065286e-02 3.293349e-01 9.248177e-02 -4.248142e-02 -2.368531e-01
1.069446e+00 3.343075e+00 9.992075e-01 8.724549e-01 1.012985e+00 9.989368e-01 1.130044e+00 3 0 1.686223e-02 3.227084e-01 5.323513e-02 -4.554670e-02 -2.694733e-01
8.383884e-01 3.076488e+00 9.953432e-01 7.778431e-01 1.003850e+00 9.934028e-01 1.074345e+00 3 0 3.933356e-02 3.547994e-01 8.735876e-02 -3.947476e-03 -2.674407e-01
8.194463e-01 3.325009e+00 9.984219e-01 8.622874e-01 1.000940e+00 9.978401e-01 1.116896e+00 3 0 1.548418e-02 3.476965e-01 4.909307e-02 -7.542540e-03 -2.986035e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.069446e+00 3.343075e+00 9.988581e-01 8.744669e-01 1.013094e+00 9.983518e-01 1.131358e+00 3 0 2.323988e-02 2.245094e-01 5.137857e-02 -2.275249e-02 -1.731308e-01
1.047835e+00 3.591646e+00 9.999212e-01 9.272047e-01 1.006209e+00 9.998949e-01 1.156415e+00 3 0 7.076313e-03 2.166700e-01 2.794244e-02 -2.494710e-02 -1.887276e-01
8.194463e-01 3.325009e+00 9.982908e-01 8.644853e-01 1.001098e+00 9.975454e-01 1.118302e+00 3 0 2.234846e-02 2.423513e-01 4.833944e-02 2.114312e-04 -1.940119e-01
7.978354e-01 3.573301e+00 9.995454e-01 9.213701e-01 9.999138e-01 9.993691e-01 1.149247e+00 3 0 6.101237e-03 2.338913e-01 2.552261e-02 -2.198383e-03 -2.083687e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.047835e+00 3.591646e+00 9.996823e-01 9.287310e-01 1.006298e+00 9.995254e-01 1.157421e+00 3 0 1.214283e-02 1.402908e-01 2.679584e-02 -1.127800e-02 -1.134949e-01
1.024386e+00 3.840065e+00 1.000086e+00 9.612488e-01 1.002756e+00 1.000116e+00 1.173962e+00 3 0 2.273217e-03 1.331183e-01 1.376831e-02 -1.278723e-02 -1.193500e-01
7.978354e-01 3.573301e+00 9.994417e-01 9.230357e-01 1.000035e+00 9.991829e-01 1.150324e+00 3 0 1.158651e-02 1.515820e-01 2.512187e-02 1.525423e-03 -1.264602e-01
7.743863e-01 3.821424e+00 9.999151e-01 9.581388e-01 9.996669e-01 9.998773e-01 1.170298e+00 3 0 1.638932e-03 1.438166e-01 1.244814e-02 -1.114958e-04 -1.313685e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.024386e+00 3.840065e+00 9.999382e-01 9.622714e-01 1.002821e+00 9.998993e-01 1.174640e+00 3 0 5.827833e-03 8.074384e-02 1.310843e-02 -5.178492e-03 -6.763540e-02
1.000000e+00 4.088388e+00 1.000078e+00 9.807467e-01 1.001127e+00 1.000107e+00 1.184442e+00 3 0 3.378731e-04 7.525860e-02 6.363741e-03 -6.124191e-03 -6.889486e-02
7.743863e-01 3.821424e+00 9.998441e-01 9.592527e-01 9.997517e-01 9.997654e-01 1.171025e+00 3 0 5.494685e-03 8.727113e-02 1.224815e-02 1.487338e-03 -7.502298e-02
7.500000e-01 4.069446e+00 1.000005e+00 9.792024e-01 9.997048e-01 1.000003e+00 1.182687e+00 3 0 -4.339157e-05 8.132708e-02 5.690399e-03 4.521119e-04 -7.563668e-02
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.000000e+00 4.088388e+00 9.999959e-01 9.813631e-01 1.001168e+00 9.999886e-01 1.184853e+00 3 0 2.580566e-03 4.294812e-02 6.011334e-03 -2.185761e-03 -3.693678e-02
9.756137e-01 4.336679e+00 1.000042e+00 9.910680e-01 1.000420e+00 1.000058e+00 1.190146e+00 3 0 -2.263643e-04 3.929851e-02 2.755275e-03 -2.719296e-03 -3.654324e-02
7.500000e-01 4.069446e+00 9.999619e-01 9.798727e-01 9.997573e-01 9.999403e-01 1.183128e+00 3 0 2.390746e-03 4.641933e-02 5.597989e-03 1.053452e-03 -4.082134e-02
7.256137e-01 4.317443e+00 1.000011e+00 9.903517e-01 9.998063e-01 1.000015e+00 1.189358e+00 3 0 -4.358896e-04 4.246420e-02 2.433922e-03 4.611594e-04 -4.003027e-02
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
9.756137e-01 4.336679e+00 1.000000e+00 9.914059e-01 1.000444e+00 9.999984e-01 1.190371e+00 3 0 1.059132e-03 2.116291e-02 2.581866e-03 -8.364444e-04 -1.858105e-02
9.521646e-01 4.585006e+00 1.000017e+00 9.961299e-01 1.000141e+00 1.000023e+00 1.192999e+00 3 0 -2.679456e-04 1.900211e-02 1.115155e-03 -1.110229e-03 -1.788695e-02
7.256137e-01 4.317443e+00 9.999888e-01 9.907187e-01 9.998356e-01 9.999822e-01 1.189600e+00 3 0 9.594439e-04 2.286952e-02 2.395994e-03 6.328230e-04 -2.047353e-02
7.021646e-01 4.565493e+00 1.000005e+00 9.958189e-01 9.998928e-01 1.000006e+00 1.192667e+00 3 0 -3.729272e-04 2.052866e-02 9.716019e-04 3.247128e-04 -1.955705e-02
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
9.521646e-01 4.585006e+00 9.999973e-01 9.962995e-01 1.000153e+00 9.999957e-01 1.193112e+00 3 0 4.056807e-04 9.676850e-03 1.036948e-03 -2.846270e-04 -8.639902e-03
9.305537e-01 4.833438e+00 1.000005e+00 9.984339e-01 1.000041e+00 1.000007e+00 1.194317e+00 3 0 -1.774232e-04 8.522903e-03 4.207137e-04 -4.142300e-04 -8.102189e-03
7.021646e-01 4.565493e+00 9.999939e-01 9.960027e-01 9.999077e-01 9.999909e-01 1.192789e+00 3 0 3.580220e-04 1.045604e-02 9.587234e-04 3.371728e-04 -9.497319e-03
6.805537e-01 4.813677e+00 1.000000e+00 9.983070e-01 9.999478e-01 1.000000e+00 1.194186e+00 3 0 -2.257132e-04 9.206691e-03 3.607511e-04 1.895899e-04 -8.845940e-03
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
9.305537e-01 4.833438e+00 9.999965e-01 9.985121e-01 1.000047e+00 9.999950e-01 1.194369e+00 3 0 1.465585e-04 4.110769e-03 3.884591e-04 -8.338164e-05 -3.722310e-03
9.116117e-01 5.082044e+00 1.000001e+00 9.994081e-01 1.000010e+00 1.000001e+00 1.194881e+00 3 0 -9.273194e-05 3.550148e-03 1.473645e-04 -1.405953e-04 -3.402783e-03
6.805537e-01 4.813677e+00 9.999958e-01 9.983917e-01 9.999549e-01 9.999940e-01 1.194242e+00 3 0 1.256775e-04 4.442597e-03 3.576980e-04 1.617932e-04 -4.084898e-03
6.616117e-01 5.062070e+00 9.999992e-01 9.993594e-01 9.999773e-01 9.999989e-01 1.194832e+00 3 0 -1.133067e-04 3.835975e-03 1.240029e-04 9.603855e-05 -3.711973e-03
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
9.116117e-01 5.082044e+00 9.999973e-01 9.994413e-01 1.000013e+00 9.999962e-01 1.194903e+00 3 0 5.064573e-05 1.623572e-03 1.351970e-04 -1.943087e-05 -1.488375e-03
8.960663e-01 5.330887e+00 9.999995e-01 9.997911e-01 1.000002e+00 9.999993e-01 1.195105e+00 3 0 -4.149333e-05 1.374401e-03 4.763207e-05 -4.311018e-05 -1.326769e-03
6.616117e-01 5.062070e+00 9.999974e-01 9.993954e-01 9.999803e-01 9.999964e-01 1.194856e+00 3 0 4.216849e-05 1.755886e-03 1.239332e-04 7.038647e-05 -1.631953e-03
6.460663e-01 5.310740e+00 9.999993e-01 9.997735e-01 9.999910e-01 9.999990e-01 1.195088e+00 3 0 -4.966830e-05 1.486329e-03 3.917650e-05 4.300422e-05 -1.447153e-03
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
8.960663e-01 5.330887e+00 9.999984e-01 9.998042e-01 1.000003e+00 9.999977e-01 1.195114e+00 3 0 1.699289e-05 5.964370e-04 4.343200e-05 -2.489015e-06 -5.530050e-04
8.845151e-01 5.580019e+00 9.999995e-01 9.999312e-01 9.999999e-01 9.999993e-01 1.195188e+00 3 0 -1.642158e-05 4.947447e-04 1.405875e-05 -1.169180e-05 -4.806859e-04
6.460663e-01 5.310740e+00 9.999986e-01 9.997877e-01 9.999922e-01 9.999981e-01 1.195097e+00 3 0 1.377846e-05 6.459801e-04 3.961298e-05 2.793268e-05 -6.063671e-04
6.345151e-01 5.559747e+00 9.999996e-01 9.999252e-01 9.999967e-01 9.999994e-01 1.195182e+00 3 0 -1.946216e-05 5.359180e-04 1.123202e-05 1.726745e-05 -5.246859e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
8.845151e-01 5.580019e+00 9.999991e-01 9.999360e-01 1.000000e+00 9.999988e-01 1.195191e+00 3 0 5.595252e-06 2.038272e-04 1.273755e-05 7.584989e-07 -1.910897e-04
8.774018e-01 5.829481e+00 9.999997e-01 9.999789e-01 9.999997e-01 9.999996e-01 1.195216e+00 3 0 -5.844584e-06 1.656225e-04 3.713625e-06 -2.609080e-06 -1.619089e-04
6.345151e-01 5.559747e+00 9.999993e-01 9.999303e-01 9.999972e-01 9.999991e-01 1.195185e+00 3 0 4.453168e-06 2.212760e-04 1.154879e-05 1.020762e-05 -2.097272e-04
6.274018e-01 5.809132e+00 9.999998e-01 9.999769e-01 9.999989e-01 9.999997e-01 1.195214e+00 3 0 -6.904419e-06 1.798691e-04 2.848195e-06 6.319872e-06 -1.770209e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
8.774018e-01 5.829481e+00 9.999996e-01 9.999805e-01 9.999999e-01 9.999994e-01 1.195217e+00 3 0 1.810188e-06 6.479088e-05 3.341548e-06 8.302466e-07 -6.144933e-05
8.750000e-01 6.079299e+00 9.999999e-01 9.999939e-01 9.999998e-01 9.999998e-01 1.195225e+00 3 0 -1.889223e-06 5.155705e-05 8.397275e-07 -3.386442e-07 -5.071733e-05
6.274018e-01 5.809132e+00 9.999997e-01 9.999787e-01 9.999990e-01 9.999996e-01 1.195215e+00 3 0 1.430334e-06 7.057258e-05 3.006388e-06 3.483577e-06 -6.756619e-05
6.250000e-01 6.058925e+00 9.999999e-01 9.999934e-01 9.999996e-01 9.999999e-01 1.195224e+00 3 0 -2.235110e-06 5.619321e-05 6.003469e-07 2.152112e-06 -5.559286e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
8.750000e-01 6.079299e+00 9.999998e-01 9.999944e-01 9.999999e-01 9.999997e-01 1.195225e+00 3 0 5.699813e-07 1.915002e-05 7.508325e-07 4.756343e-07 -1.839919e-05
8.774018e-01 6.329481e+00 9.999999e-01 9.999984e-01 9.999999e-01 9.999999e-01 1.195228e+00 3 0 -5.583688e-07 1.491919e-05 1.427319e-07 8.596398e-08 -1.477646e-05
6.250000e-01 6.058925e+00 9.999999e-01 9.999939e-01 9.999997e-01 9.999998e-01 1.195225e+00 3 0 4.521681e-07 2.095028e-05 6.672698e-07 1.130863e-06 -2.028301e-05
6.274018e-01 6.309132e+00 1.000000e+00 9.999982e-01 9.999999e-01 9.999999e-01 1.195227e+00 3 0 -6.638178e-07 1.633584e-05 8.436604e-08 6.990178e-07 -1.625147e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
8.774018e-01 6.329481e+00 9.999999e-01 9.999985e-01 9.999999e-01 9.999999e-01 1.195228e+00 3 0 1.718201e-07 5.260020e-06 1.278639e-07 2.230674e-07 -5.132156e-06
8.845151e-01 6.580019e+00 1.000000e+00 9.999996e-01 1.000000e+00 1.000000e+00 1.195228e+00 3 0 -1.516950e-07 4.011011e-06 6.912134e-09 9.645824e-08 -4.004099e-06
6.274018e-01 6.309132e+00 1.000000e+00 9.999984e-01 9.999999e-01 9.999999e-01 1.195228e+00 3 0 1.379290e-07 5.785449e-06 1.103585e-07 3.564780e-07 -5.675091e-06
6.345151e-01 6.559747e+00 1.000000e+00 9.999996e-01 1.000000e+00 1.000000e+00 1.195228e+00 3 0 -1.816295e-07 4.416311e-06 -4.974951e-09 2.223378e-07 -4.421286e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
8.845151e-01 6.580019e+00 1.000000e+00 9.999996e-01 1.000000e+00 1.000000e+00 1.195228e+00 3 0 4.868478e-08 1.341672e-06 7.343514e-09 9.322737e-08 -1.334329e-06
8.960663e-01 6.830887e+00 1.000000e+00 9.999999e-01 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -3.806966e-08 1.001122e-06 -7.929605e-09 5.265781e-08 -1.009052e-06
6.345151e-01 6.559747e+00 1.000000e+00 9.999996e-01 1.000000e+00 1.000000e+00 1.195228e+00 3 0 3.969687e-08 1.484894e-06 4.698490e-09 1.110939e-07 -1.480195e-06
6.460663e-01 6.810740e+00 1.000000e+00 9.999999e-01 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -4.595263e-08 1.109267e-06 -9.641314e-09 7.068452e-08 -1.118908e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
8.960663e-01 6.830887e+00 1.000000e+00 9.999999e-01 1.000000e+00 1.000000e+00 1.195229e+00 3 0 1.274433e-08 3.175066e-07 -6.074660e-09 3.560424e-08 -3.235813e-07
9.116116e-01 7.082044e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -8.872428e-09 2.317588e-07 -4.691640e-09 2.273284e-08 -2.364505e-07
6.460663e-01 6.810740e+00 1.000000e+00 9.999999e-01 1.000000e+00 1.000000e+00 1.195229e+00 3 0 1.056072e-08 3.537982e-07 -6.131104e-09 3.452989e-08 -3.599293e-07
6.616116e-01 7.062070e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.079015e-08 2.585407e-07 -4.701187e-09 2.259073e-08 -2.632419e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
9.116116e-01 7.082044e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 3.032340e-09 6.963879e-08 -3.615134e-09 1.251772e-08 -7.325392e-08
9.305537e-01 7.333438e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.932057e-09 4.970706e-08 -1.810151e-09 8.497009e-09 -5.151721e-08
6.616116e-01 7.062070e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 2.549425e-09 7.814005e-08 -3.462635e-09 1.066029e-08 -8.160269e-08
6.805537e-01 7.313677e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -2.361053e-09 5.582700e-08 -1.702004e-09 7.178139e-09 -5.752901e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
9.305537e-01 7.333438e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 6.441028e-10 1.413959e-08 -1.357588e-09 4.057433e-09 -1.549717e-08
9.521646e-01 7.585006e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -3.958894e-10 9.864694e-09 -5.725177e-10 2.836236e-09 -1.043721e-08
6.805537e-01 7.313677e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 5.474991e-10 1.596798e-08 -1.282905e-09 3.222472e-09 -1.725089e-08
7.021646e-01 7.565493e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -4.836739e-10 1.114582e-08 -5.222285e-10 2.220858e-09 -1.166805e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
9.521646e-01 7.585006e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 1.189823e-10 2.654406e-09 -4.128736e-10 1.211961e-09 -3.067279e-09
9.756137e-01 7.836679e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -7.691941e-11 1.808988e-09 -1.579821e-10 8.565605e-10 -1.966970e-09
7.021646e-01 7.565493e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 1.016016e-10 3.012271e-09 -3.883217e-10 9.367747e-10 -3.400593e-09
7.256137e-01 7.817443e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -9.321966e-11 2.052304e-09 -1.418798e-10 6.549834e-10 -2.194184e-09
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
9.756137e-01 7.836679e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 1.817073e-11 4.597829e-10 -1.084405e-10 3.322809e-10 -5.682234e-10
1.000000e+00 8.088388e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.431806e-11 3.068885e-10 -3.917693e-11 2.375131e-10 -3.460654e-10
7.256137e-01 7.817443e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 1.537842e-11 5.226951e-10 -1.019344e-10 2.569441e-10 -6.246296e-10
7.500000e-01 8.069446e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 -1.704783e-11 3.482306e-10 -3.491786e-11 1.826063e-10 -3.831484e-10
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.250000e+00 1.039337e-01 7.190469e-01 1.645578e+00 1.414857e+00 6.292331e-01 1.960684e+00 3 0 -2.042456e-01 -5.788060e-01 8.401131e-01 2.088450e-01 1.418919e+00
1.274386e+00 3.552447e-01 6.460321e-01 1.468204e+00 1.496696e+00 5.437625e-01 1.931405e+00 3 0 -1.597518e-01 -7.773797e-01 8.838093e-01 2.998230e-01 1.661189e+00
1.000000e+00 8.838835e-02 6.795716e-01 1.712071e+00 1.195977e+00 5.801954e-01 1.910235e+00 3 0 -2.293404e-01 -5.774979e-01 9.169663e-01 9.584703e-02 1.494464e+00
1.024386e+00 3.400649e-01 5.884481e-01 1.527522e+00 1.256364e+00 4.759519e-01 1.858640e+00 3 0 -1.981977e-01 -8.344650e-01 1.032783e+00 1.828515e-01 1.867248e+00
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.274386e+00 3.552447e-01 6.427574e-01 1.470413e+00 1.500331e+00 5.384164e-01 1.939870e+00 3 0 -1.541630e-01 -9.053575e-01 9.082176e-01 1.562461e-01 1.813575e+00
1.297835e+00 6.064688e-01 5.999818e-01 1.220648e+00 1.560378e+00 4.912068e-01 1.850459e+00 3 0 -7.667851e-02 -1.054904e+00 9.280821e-01 1.796377e-01 1.982986e+00
1.024386e+00 3.400649e-01 5.868422e-01 1.530240e+00 1.254957e+00 4.725034e-01 1.864000e+00 3 0 -1.907802e-01 -9.511670e-01 1.067164e+00 6.881221e-02 2.018331e+00
1.047835e+00 5.916459e-01 5.318099e-01 1.258549e+00 1.305224e+00 4.136918e-01 1.737450e+00 3 0 -1.034742e-01 -1.179919e+00 1.121537e+00 1.278922e-01 2.301456e+00
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.297835e+00 6.064688e-01 5.960372e-01 1.221540e+00 1.563803e+00 4.850763e-01 1.859027e+00 3 0 -7.482165e-02 -1.118682e+00 9.392563e-01 3.978023e-02 2.057938e+00
1.319446e+00 8.575651e-01 5.942750e-01 9.382780e-01 1.590478e+00 4.850839e-01 1.727418e+00 3 0 4.234449e-02 -1.130022e+00 9.190179e-01 3.987827e-02 2.049040e+00
1.047835e+00 5.916459e-01 5.279781e-01 1.259919e+00 1.306030e+00 4.077478e-01 1.745224e+00 3 0 -1.012201e-01 -1.236575e+00 1.147313e+00 3.037097e-02 2.383889e+00
1.069446e+00 8.430755e-01 5.210294e-01 9.429179e-01 1.338814e+00 4.022305e-01 1.575142e+00 3 0 7.920116e-03 -1.269200e+00 1.127634e+00 4.540600e-02 2.396834e+00
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.319446e+00 8.575651e-01 5.906150e-01 9.384255e-01 1.593876e+00 4.793116e-01 1.735246e+00 3 0 4.075067e-02 -1.131001e+00 9.321396e-01 -1.223149e-01 2.063141e+00
1.338388e+00 1.108500e+00 6.316804e-01 6.720858e-01 1.578911e+00 5.281284e-01 1.586107e+00 3 0 1.562850e-01 -1.017883e+00 8.578126e-01 -1.045197e-01 1.875696e+00
1.069446e+00 8.430755e-01 5.170950e-01 9.435998e-01 1.340641e+00 3.961311e-01 1.583040e+00 3 0 1.214750e-03 -1.283038e+00 1.143394e+00 -4.818372e-02 2.426432e+00
1.088388e+00 1.094306e+00 5.571328e-01 6.434349e-01 1.348127e+00 4.417803e-01 1.417772e+00 3 0 1.417225e-01 -1.124291e+00 1.042270e+00 -4.139686e-02 2.166561e+00
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.338388e+00 1.108500e+00 6.293179e-01 6.696555e-01 1.582486e+00 5.240488e-01 1.591457e+00 3 0 1.453443e-01 -8.970353e-01 8.722073e-01 -2.794672e-01 1.769243e+00
1.353934e+00 1.359250e+00 7.020651e-01 4.689095e-01 1.528357e+00 6.114506e-01 1.447782e+00 3 0 2.471282e-01 -7.665764e-01 7.656221e-01 -2.296920e-01 1.532199e+00
1.088388e+00 1.094306e+00 5.541763e-01 6.420979e-01 1.350216e+00 4.369159e-01 1.423102e+00 3 0 1.306440e-01 -1.040261e+00 1.056019e+00 -1.529895e-01 2.096280e+00
1.103934e+00 1.345301e+00 6.328200e-01 4.125867e-01 1.329180e+00 5.279112e-01 1.287818e+00 3 0 2.567967e-01 -8.501680e-01 8.912302e-01 -1.206871e-01 1.741398e+00
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.353934e+00 1.359250e+00 7.016187e-01 4.632586e-01 1.531290e+00 6.100272e-01 1.450060e+00 3 0 2.315041e-01 -5.082866e-01 7.777375e-01 -3.823438e-01 1.286024e+00
1.365485e+00 1.609797e+00 7.865668e-01 3.546569e-01 1.450235e+00 7.159431e-01 1.322562e+00 3 0 3.036524e-01 -4.386379e-01 6.505527e-01 -3.149366e-01 1.089191e+00
1.103934e+00 1.345301e+00 6.318941e-01 4.072509e-01 1.331045e+00 5.258130e-01 1.289636e+00 3 0 2.411132e-01 -6.011619e-01 9.026393e-01 -2.332468e-01 1.503801e+00
1.115485e+00 1.596031e+00 7.299546e-01 2.802014e-01 1.287661e+00 6.443237e-01 1.185441e+00 3 0 3.213440e-01 -4.986677e-01 7.168532e-01 -1.770113e-01 1.215521e+00
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.365485e+00 1.609797e+00 7.877707e-01 3.473560e-01 1.451973e+00 7.169071e-01 1.322659e+00 3 0 2.879463e-01 -1.050049e-01 6.571434e-01 -4.161047e-01 7.621483e-01
1.372598e+00 1.860129e+00 8.650086e-01 3.320097e-01 1.358954e+00 8.174854e-01 1.216187e+00 3 0 3.191895e-01 -9.057756e-02 5.234401e-01 -3.527958e-01 6.140176e-01
1.115485e+00 1.596031e+00 7.309275e-01 2.721503e-01 1.289167e+00 6.449478e-01 1.185463e+00 3 0 3.048673e-01 -1.360883e-01 7.228438e-01 -2.691997e-01 8.589321e-01
1.122598e+00 1.846477e+00 8.249704e-01 2.503268e-01 1.233076e+00 7.645697e-01 1.104603e+00 3 0 3.335980e-01 -1.203259e-01 5.476974e-01 -2.049121e-01 6.680233e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.372598e+00 1.860129e+00 8.665596e-01 3.254987e-01 1.359868e+00 8.190195e-01 1.215577e+00 3 0 3.069959e-01 2.174621e-01 5.221752e-01 -3.958726e-01 3.047130e-01
